n_features,fold,roc_auc,average_precision,balanced_accuracy,accuracy,f1,precision,recall,sensitivity,specificity,brier_score
44,14,0.8961038961038961,0.9527629233511586,0.7402597402597402,0.7777777777777778,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.5714285714285714,0.15997283950617283
45,0,0.9318181818181819,0.9562770562770564,0.8125,0.8421052631578947,0.88,0.7857142857142857,1.0,1.0,0.625,0.1509368973743357
45,1,0.875,0.9217286501377411,0.7840909090909092,0.7894736842105263,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.1595152046783626
45,2,0.9090909090909091,0.9506118881118881,0.7045454545454546,0.7368421052631579,0.8,0.7142857142857143,0.9090909090909091,0.9090909090909091,0.5,0.14740690381858026
45,3,0.8452380952380951,0.8977843915343916,0.7857142857142857,0.8421052631578947,0.8888888888888888,0.8,1.0,1.0,0.5714285714285714,0.14996798901014577
45,4,0.8441558441558441,0.8974681883772793,0.7402597402597402,0.7777777777777778,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.5714285714285714,0.15657962962962962
45,5,0.9431818181818181,0.9674931129476585,0.8920454545454546,0.8947368421052632,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.875,0.13456125722257442
45,6,0.9090909090909091,0.919055439509985,0.8011363636363636,0.7894736842105263,0.8,0.8888888888888888,0.7272727272727273,0.7272727272727273,0.875,0.15581185189851804
45,7,0.7840909090909092,0.8830348943985309,0.5340909090909092,0.5789473684210527,0.6923076923076923,0.6,0.8181818181818182,0.8181818181818182,0.25,0.1900187134502924
45,8,0.8809523809523809,0.9230230417730418,0.7440476190476191,0.7894736842105263,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.9166666666666666,0.5714285714285714,0.13823412256332726
45,9,0.8701298701298701,0.9340829624920535,0.7402597402597402,0.7777777777777778,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.5714285714285714,0.16050233103602696
45,10,0.8863636363636364,0.9215468874559785,0.8125,0.8421052631578947,0.88,0.7857142857142857,1.0,1.0,0.625,0.15844632881805723
45,11,0.8181818181818181,0.8697116312089574,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.18326030497915363
45,12,0.9659090909090909,0.9777495232040687,0.8920454545454546,0.8947368421052632,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.875,0.13142593636160496
